1210	1556	1825	3	590
1211	652	800	4	720
1212	745	1758	6	979
1213	530	1517	3	505
1214	1345	636	4	704
1215	1250	1445	1	193
1216	709	1519	6	1037
1217	682	1167	6	956
1218	1010	946	2	357
1219	1021	1350	4	732
1220	1042	902	6	1033
1221	865	1324	6	1048
1222	680	762	5	870
1223	827	1483	2	316
1224	717	1383	5	887
1225	1160	1137	6	1045
1226	663	808	0	128
1227	1588	1340	4	676
1228	958	1765	2	332
1229	601	827	4	628
1230	1371	1009	6	1005
1231	1491	1177	3	516
1232	1187	1796	3	503
1233	1342	1007	1	255
1234	926	990	4	657
1235	973	1719	2	332
1236	1115	1222	5	845
1237	737	1442	4	650
1238	1104	1941	6	933
1239	1573	1543	3	520
1240	1248	1868	6	953
1241	1460	1198	5	757
1242	1521	1467	0	70
1243	1292	1922	2	345
1244	819	1579	3	473
1245	545	1508	4	655
1246	1383	1059	3	457
1247	741	954	6	918
1248	1073	1959	5	769
1249	806	1942	5	809
1250	698	1321	4	656
1251	1324	1644	6	1001
1252	1058	1968	4	619
1253	903	1489	6	916
1254	623	1621	1	181
1255	1519	1216	3	533
1256	1087	1128	6	988
1257	734	925	1	168
1258	1527	1479	5	820
1259	603	1752	6	931
1260	705	974	1	152
1261	1255	1362	2	340
1262	779	962	6	957
1263	1042	864	0	133
1264	1190	1315	5	790
1265	683	971	2	302
1266	1315	1678	6	1001
1267	1094	943	3	507
1268	1187	1170	6	1045
1269	1223	1443	4	643
1270	1583	1251	2	383
1271	1288	1388	0	43
1272	750	1186	3	500
1273	896	1764	3	482
1274	648	665	2	382
1275	963	1741	0	32
1276	1595	1273	2	383
1277	933	780	5	847
1278	727	1647	2	369
1279	716	1194	0	56
1280	1313	1940	1	195
1281	643	1697	3	481
1282	1415	1989	3	564
1283	846	1436	3	594
1284	1315	1991	2	429
1285	1550	1772	6	1040
1286	1516	1524	6	970
1287	1165	1103	2	445
1288	1501	1427	0	70
1289	1661	1732	5	885
1290	1406	1152	4	607
1291	997	1864	1	258
1292	1376	1418	3	537
1293	1510	1817	1	290
1294	1239	1477	2	343
1295	1001	1010	4	718
1296	1229	1169	4	607
1297	610	1858	1	292
1298	1477	1811	3	461
1299	922	836	4	734
1300	1616	1575	3	544
1301	1036	789	6	1012
1302	1317	669	3	554
1303	757	664	6	982
1304	1110	1998	6	933
1305	992	1726	2	332
1306	892	1072	4	746
1307	727	1711	1	219
1308	1279	1008	3	591
1309	1225	1016	4	741
1310	1362	1063	1	157
1311	744	1420	0	50
1312	1401	1317	5	837
1313	980	1288	5	813
1314	1266	847	6	929
1315	1162	1085	1	295
1316	712	1621	4	669
1317	677	1963	5	751
1318	760	900	6	918
1319	687	1462	5	887
1320	621	1466	4	674
1321	515	1650	4	631
1322	977	726	1	247
1323	947	1320	2	363
1324	782	709	5	888
1325	1260	1326	6	940
1326	1133	1064	5	845
1327	1109	1804	6	921
1328	1514	1514	1	220
1329	747	875	3	578
1330	611	1415	3	524
1331	662	1278	1	206
1332	1359	965	6	1005
1333	1552	1688	2	300
1334	1272	682	6	1004
1335	955	1905	4	603
1336	762	1450	2	316
1337	926	624	4	697
1338	1459	1433	4	687
1339	1551	1825	4	740
1340	884	1420	5	894
1341	760	790	0	120
1342	1019	705	4	712
1343	772	1237	2	350
1344	828	1397	0	144
1345	1128	1180	2	395
1346	1718	1820	2	440
1347	1372	853	6	929
1348	1110	1269	4	695
1349	1287	1965	3	495
1350	1051	1833	2	408
1351	547	1855	5	785
1352	1103	1372	3	545
1353	522	1522	3	505
1354	1298	1261	3	567
1355	1416	966	6	1005
1356	792	1087	2	350
1357	727	1857	1	229
1358	991	1061	4	718
1359	1321	989	1	291
1360	1071	1018	5	868
1361	1284	1464	2	343
1362	1585	1838	6	1040
1363	1686	1895	5	810
1364	1140	1558	5	893
1365	684	1322	3	506
1366	1191	1082	1	295
1367	809	1534	0	23
1368	487	1456	6	955
1369	829	1593	2	323
1370	1109	1188	5	845
1371	564	1256	4	656
1372	593	1227	5	806
1373	953	1723	0	32
1374	1306	825	0	29
1375	1246	1621	3	521
1376	876	1276	3	476
1377	1359	916	2	398
1378	636	1325	0	56
1379	1080	953	1	207
1380	901	1187	6	910
1381	1319	1515	4	692
1382	575	710	1	266
1383	1598	1430	4	670
1384	672	824	6	1028
1385	1283	989	3	591
1386	981	1276	0	63
1387	1248	822	2	329
1388	1552	1103	6	1013
1389	1678	1782	1	290
1390	499	1891	1	185
1391	1472	1176	2	307
1392	635	1979	0	142
1393	689	1866	1	229
1394	1386	1589	5	859
1395	1635	1356	2	376
1396	1676	1804	5	890
1397	1469	1816	5	869
1398	1316	829	4	629
1399	738	804	5	870
1400	1295	953	5	891
1401	1661	1921	6	960
1402	750	1577	6	923
1403	1281	1707	4	701
1404	732	1937	1	151
1405	1531	1656	6	1030
1406	1354	1891	5	804
1407	793	1125	3	500
1408	1134	1820	2	408
1409	734	1923	3	451
1410	956	1844	4	708
1411	722	1618	5	819
1412	1461	1631	3	559
1413	1470	1137	1	157
1414	1304	692	4	704
1415	1061	1676	1	171
1416	615	1638	2	331
1417	807	1455	2	316
1418	549	1808	5	785
1419	1108	1943	0	33
1420	600	1267	1	206
1421	1610	1210	1	233
1422	505	1507	3	505
1423	951	915	4	734
1424	788	1334	1	200
1425	752	1497	5	773
1426	810	1495	0	23
1427	1113	1037	2	395
1428	800	1383	5	800
1429	1564	1648	0	94
1430	1113	1340	2	395
1431	727	1564	4	669
1432	1246	793	0	90
1433	566	1757	6	931
1434	1337	778	1	212
1435	1760	1946	5	810
1436	750	636	1	232
1437	1656	1745	6	1035
1438	622	979	5	752
1439	1484	968	1	255
1440	776	910	6	1039
1441	1645	1455	3	520
1442	937	1340	3	513
1443	958	747	4	697
1444	1713	1661	0	30
1445	1352	1961	3	572
1446	944	1218	0	63
1447	615	970	2	302
1448	901	1883	6	908
1449	1206	1937	3	495
1450	753	1667	4	623
1451	1290	1832	3	503
1452	1656	1275	1	233
1453	1511	1043	0	113
1454	705	814	5	878
1455	851	1846	3	558
1456	1001	1269	6	1010
1457	590	1185	0	56
1458	1246	806	2	329
1459	1516	1831	5	890
1460	957	1077	1	213
1461	1352	1104	4	607
1462	874	1057	1	296
1463	1035	986	1	207
1464	1179	839	5	841
1465	700	1262	6	956
1466	1093	1976	2	319
1467	1367	1606	5	859
1468	641	945	2	302
1469	1620	1985	6	960
1470	1697	1712	2	435
1471	663	1748	4	679
1472	1352	942	2	398
1473	1370	948	1	248
1474	1316	752	0	90
1475	1136	674	2	411
1476	1116	852	3	583
1477	1213	819	3	541
1478	1398	1329	3	537
1479	906	705	1	247
1480	1359	790	2	365
1481	1149	926	4	691
1482	810	847	0	139
1483	1251	1915	4	645
1484	1186	920	6	991
1485	1404	1625	1	259
1486	598	1779	5	892
1487	1362	1799	6	904
1488	882	1176	1	160
1489	1507	1964	6	960
1490	1383	1552	4	709
1491	1451	1851	3	569
1492	1312	1446	5	793
1493	647	1378	6	956
1494	1165	1500	3	542
1495	744	713	0	82
1496	1318	1232	0	149
1497	1086	1384	1	252
1498	1094	1152	3	574
1499	789	1110	1	200
1500	826	1391	2	309
1501	1317	1016	1	291
1502	1605	1527	2	370
1503	1316	1596	1	217
1504	1071	1457	0	13
1505	1493	1641	0	39
1506	1028	666	2	412
1507	918	915	6	1034
1508	698	1283	0	56
1509	1307	1369	1	202
1510	1420	1249	6	1031
1511	808	865	2	439
1512	794	1903	2	359
1513	1289	865	4	629
1514	1241	1008	6	1041
1515	905	1943	2	308
1516	1164	1011	6	1045
1517	969	1141	2	363
1518	875	826	6	1039
1519	1632	1282	3	533
1520	1301	726	4	690
1521	1204	1063	6	1045
1522	1311	1567	3	517
1523	1380	790	6	965
1524	1221	1573	3	521
1525	506	1792	5	785
1526	1304	1151	5	757
1527	922	732	3	547
1528	930	1447	4	663
1529	1324	923	2	441
1530	1348	1124	1	157
1531	755	1674	3	473
1532	1600	1192	4	666
1533	751	1263	2	350
1534	974	763	4	697
1535	1297	1935	4	645
1536	1459	1097	4	607
1537	1167	1456	5	793
1538	995	1080	6	1018
1539	999	1159	5	874
1540	610	927	2	302
1541	612	1059	1	206
1542	983	1186	0	124
1543	1298	1459	2	343
1544	1416	1269	3	567
1545	1047	772	1	262
1546	464	1811	6	1036
1547	1673	1609	2	394
1548	1456	1121	5	757
1549	1446	1382	5	837
1550	1037	1623	1	227
1551	1734	1842	1	290
1552	770	1645	0	23
1553	1138	981	5	807
1554	804	1119	6	950
1555	673	1771	5	829
1556	878	1200	2	310
1557	1660	1682	5	750
1558	1269	1133	0	7
1559	1122	1104	3	545
1560	684	1183	0	56
1561	986	929	1	207
1562	1498	1840	3	590
1563	1524	1438	0	70
1564	1034	1182	2	424
1565	462	1810	2	436
1566	1513	1544	6	970
1567	695	1789	4	679
1568	898	1428	2	444
1569	777	1462	4	616
1570	1422	1811	2	314
1571	1422	928	0	98
1572	691	1830	0	79
1573	493	1524	6	955
1574	1213	1438	3	493
1575	765	873	3	578
1576	1717	1761	2	440
1577	1085	934	1	207
1578	1707	1927	0	60
1579	593	1825	3	485
1580	1296	1622	4	706
1581	1141	1348	5	845
1582	1273	1402	1	193
1583	813	841	0	139
1584	742	1826	5	829
1585	1673	1845	6	1040
1586	1348	1029	3	555
1587	1044	1595	0	77
1588	1122	1878	0	33
1589	656	765	6	1020
1590	559	876	6	902
1591	1639	1820	4	740
1592	1491	1607	4	709
1593	839	726	4	738
1594	1491	1327	3	526
1595	920	1160	6	910
1596	941	1117	2	363
1597	707	1461	3	587
1598	992	1896	1	169
1599	600	1638	1	181
1600	662	1354	5	806
1601	686	1460	2	437
1602	1623	1409	4	670
1603	544	1530	4	655
1604	738	1372	1	200
1605	961	1841	1	258
1606	1335	1778	2	353
1607	1295	1800	0	53
1608	723	923	6	902
1609	1153	753	4	641
1610	1414	1992	6	1014
1611	1208	1899	3	495
1612	590	958	0	2
1613	1247	825	2	329
1614	982	705	0	97
1615	1335	1632	4	701
1616	1327	1382	5	793
1617	1377	1270	5	867
1618	795	1416	5	800
1619	918	870	0	134
1620	1136	1390	1	245
1621	533	1395	5	805
1622	676	1238	5	806
1623	594	1522	1	224
1624	786	1779	2	379
1625	549	1498	1	205
1626	1593	1917	0	60
1627	1435	1789	5	764
1628	626	1281	5	806
1629	1643	1672	6	900
1630	1613	1966	3	510
1631	1132	1685	5	771
1632	1507	1525	3	520
1633	1664	1600	1	244
1634	1644	1561	6	994
1635	630	1063	1	206
1636	799	976	5	807
1637	878	1476	0	16
1638	644	849	1	178
1639	1309	1436	4	643
1640	1485	1204	0	7
1641	1233	789	5	840
1642	1066	1586	3	527
1643	681	1383	4	737
1644	1640	1876	4	740
1645	851	866	1	289
1646	1405	1658	5	796
1647	1703	1824	6	1040
1648	1273	1284	1	267
1649	952	875	3	584
1650	1243	715	3	525
1651	1207	1851	2	353
1652	687	898	5	752
1653	1551	1577	1	192
1654	562	1600	3	481
1655	594	978	4	602
1656	1002	1895	3	469
1657	1435	1210	4	731
1658	1541	1410	1	220
1659	900	1954	4	608
1660	1059	1034	4	718
1661	1584	1906	3	510
1662	1492	1314	4	676
1663	921	1479	1	166
1664	877	1043	2	446
1665	649	1772	6	1042
1666	1058	1627	5	827
1667	1478	1827	6	1019
1668	1204	961	0	57
1669	1161	1035	1	295
1670	728	1501	3	473
1671	998	1840	0	108
1672	1011	665	2	412
1673	753	963	0	18
1674	835	717	1	288
1675	1048	1464	4	613
1676	882	1367	4	748
1677	560	749	4	716
1678	890	1757	3	482
1679	1494	1891	3	504
1680	650	1657	1	181
1681	780	1885	1	209
1682	995	1805	3	482
1683	1008	1147	6	1024
1684	1332	1421	2	343
1685	1127	1494	6	995
1686	1677	1559	6	994
1687	841	1225	5	760
1688	861	1747	4	632
1689	1030	1087	4	718
1690	1169	1564	4	743
1691	574	1070	0	56
1692	577	1807	1	185
1693	1569	1995	3	510
1694	614	1173	0	56
1695	732	1496	2	323
1696	1293	1245	5	899
1697	674	1566	4	669
1698	1701	1977	3	510
1699	816	1982	1	209
1700	1437	1306	1	237
1701	953	744	4	697
1702	713	1367	4	656
1703	1197	1473	4	643
1704	901	1929	6	908
1705	906	1939	4	608
1706	1678	1464	1	220
1707	578	1717	3	481
1708	1612	1571	0	94
1709	1211	1535	3	542
1710	1379	1865	2	354
1711	1035	737	2	412
1712	1006	744	6	1012
1713	656	1449	1	224
1714	706	1733	0	79
1715	1243	1881	1	195
1716	966	1474	6	963
1717	800	1365	4	650
1718	1168	1557	3	593
1719	1181	709	3	575
1720	546	1597	6	931
1721	1000	1135	6	988
1722	1637	1321	5	826
1723	1136	1969	1	183
1724	1218	1939	1	195
1725	1526	1475	0	70
1726	895	856	4	739
1727	936	1297	1	213
1728	1251	1437	3	493
1729	688	1347	2	356
1730	1158	1973	1	183
1731	1248	1049	1	291
1732	957	1121	2	363
1733	1524	1298	4	683
1734	1173	1793	1	203
1735	1271	1700	3	551
1736	695	1654	3	519
1737	582	1266	1	206
1738	922	1223	5	760
1739	1057	1936	5	769
1740	757	1743	6	979
1741	841	1735	0	32
1742	1100	1889	6	919
1743	1276	1024	5	891
1744	1215	1431	0	43
1745	1180	1220	6	1049
1746	1146	1804	0	21
1747	622	639	4	716
1748	848	1217	5	760
1749	1489	1405	4	687
1750	1436	1539	2	387
1751	1258	1310	6	940
1752	1193	1557	4	671
1753	926	767	3	547
1754	672	1428	3	587
1755	1126	687	6	1012
1756	633	1702	1	181
1757	761	1265	0	50
1758	1174	723	5	875
1759	1165	1738	3	471
1760	1338	1060	1	157
1761	697	1960	3	451
1762	1541	1412	5	820
1763	1724	1865	6	1040
1764	1151	962	2	357
1765	917	728	2	397
1766	808	905	4	739
1767	1359	918	6	998
1768	1229	877	2	329
1769	788	1050	6	950
1770	688	1690	2	369
1771	1341	1126	5	757
1772	799	1441	6	950
1773	841	1123	0	73
1774	1473	1238	0	131
1775	1224	1281	3	567
1776	1503	1654	1	280
1777	789	1114	3	500
1778	1198	1556	6	971
1779	1236	850	2	329
1780	1289	1082	3	457
1781	969	1836	2	408
1782	1163	894	5	841
1783	578	1797	6	935
1784	1473	1613	2	409
1785	937	976	3	507
1786	1171	1700	0	99
1787	1323	1154	6	907
1788	1157	1452	6	943
1789	534	1564	2	355
1790	666	984	1	152
1791	1689	1947	6	960
1792	1539	1960	5	810
1793	889	1347	4	748
1794	893	1754	5	782
1795	628	850	6	928
1796	1201	1838	2	353
1797	1313	1973	3	495
1798	1028	791	1	262
1799	778	794	6	1020
1800	1241	945	4	741
1801	1406	1918	3	504
1802	581	1612	1	181
1803	1410	1170	2	307
1804	1169	1186	3	599
1805	1494	1814	0	119
1806	654	832	3	578
1807	584	1023	2	302
1808	1502	1458	4	670
1809	1388	1493	6	987
1810	1627	1437	1	220
1811	610	1604	1	181
1812	684	686	6	982
1813	918	1152	0	10
1814	1210	1860	4	653
1815	1066	706	0	112
1816	1327	790	2	362
1817	645	1472	1	224
1818	1265	1953	4	645
1819	753	802	0	120
1820	749	1910	4	601
1821	762	1570	2	323
1822	1026	787	5	862
1823	1083	1237	0	124
1824	1301	1651	5	851
1825	822	723	4	738
1826	1140	1773	4	621
1827	1437	1205	0	7
1828	812	1968	1	209
1829	1107	1383	4	695
1830	1209	1760	0	53
1831	597	1348	1	206
1832	1037	1580	3	527
1833	763	1586	6	923
1834	995	923	6	1034
1835	962	1711	2	332
1836	467	1711	0	136
1837	1316	1692	0	101
1838	594	835	6	928
1839	1229	738	4	690
1840	587	1920	6	922
1841	670	1144	2	356
1842	588	1859	0	35
1843	1223	1361	5	790
1844	994	1294	3	560
1845	1187	744	0	90
1846	688	1371	1	206
1847	1025	1401	4	747
1848	1491	1122	6	1013
1849	1197	1622	2	371
1850	959	1356	5	813
1851	1335	684	6	1004
1852	1266	1603	3	521
1853	1348	1263	5	867
1854	975	925	4	734
1855	1324	1872	2	345
1856	801	1482	4	616
1857	808	1056	5	800
1858	618	885	0	2
1859	1515	1183	6	966
1860	763	733	3	532
1861	1171	1073	4	745
1862	933	1918	2	308
1863	1267	707	6	990
1864	1531	1268	4	683
1865	1172	1439	5	793
1866	1150	1087	0	95
1867	1073	1726	2	321
1868	1116	1415	0	95
1869	512	1669	3	481
1870	800	1431	1	200
1871	623	1160	1	206
1872	699	1728	1	229
1873	901	1132	4	673
1874	570	1916	4	635
1875	716	1774	3	529
1876	1177	1470	5	793
1877	1132	1545	5	893
1878	1064	824	3	583
1879	1360	1118	4	607
1880	574	1112	0	56
1881	1315	1534	1	242
1882	571	1659	3	481
1883	1307	1017	0	141
1884	1241	923	4	741
1885	1273	845	0	29
1886	926	785	5	847
1887	1123	1467	2	395
1888	1053	661	4	712
1889	1281	1203	3	457
1890	839	1769	0	32
1891	787	668	4	738
1892	1608	1632	6	994
1893	1332	1470	2	343
1894	1092	1769	5	771
1895	1035	1293	5	860
1896	1495	1640	6	939
1897	1037	932	0	57
1898	1527	1616	1	192
1899	514	1452	1	205
1900	690	1083	5	806
1901	1534	1150	5	816
1902	857	1742	2	332
1903	1194	1338	2	340
1904	1337	1907	2	345
1905	1256	967	1	291
1906	510	1870	6	935
1907	1434	1550	2	409
1908	1392	1448	5	837
1909	1410	1034	0	105
1910	1076	1450	2	313
1911	1447	1759	2	384
1912	906	1207	4	610
1913	767	1779	1	229
1914	729	700	0	82
1915	1138	1171	5	845
1916	1399	1729	1	234
1917	944	1057	0	63
1918	780	1798	0	79
1919	623	848	4	628
1920	1709	1750	1	290
1921	917	985	4	657
1922	885	1118	2	373
1923	787	645	0	138
1924	766	1521	0	23
1925	1164	748	3	491
1926	574	1102	1	206
1927	1211	741	6	990
1928	1765	1906	4	660
1929	941	723	2	397
1930	1369	1439	4	643
1931	1279	1061	1	157
1932	697	1239	4	656
1933	792	1078	3	500
1934	1046	906	0	133
1935	704	1301	5	806
1936	1368	1741	4	625
1937	1582	1825	0	140
1938	679	900	0	2
1939	1198	1869	5	803
1940	757	911	1	168
1941	694	1923	3	451
1942	940	1481	2	363
1943	731	1167	5	800
1944	1008	703	0	112
1945	951	1096	1	213
1946	1365	836	3	479
1947	528	1457	5	805
1948	824	740	4	738
1949	776	1676	1	173
1950	1071	1314	5	882
1951	1140	1131	6	995
1952	1106	1188	3	545
1953	1219	1057	3	457
1954	891	1296	6	926
1955	1143	1955	1	183
1956	1120	1909	0	33
1957	967	1936	6	903
1958	1192	1144	1	295
1959	571	1979	3	472
1960	1442	1063	3	457
1961	794	1086	0	50
1962	1112	647	5	862
1963	520	1423	3	505
1964	1502	1832	4	740
1965	1753	1986	4	660
1966	881	1296	5	776
1967	1674	1530	1	220
1968	651	1157	0	56
1969	495	1467	6	955
1970	1224	1261	3	567
1971	1754	1775	3	590
1972	1472	1243	6	1031
1973	731	1305	6	950
1974	1180	1968	4	645
1975	1303	1805	6	953
1976	828	1866	2	379
1977	920	721	3	547
1978	1461	1489	3	537
1979	877	1107	1	223
1980	1436	1623	1	259
1981	707	1034	3	452
1982	1301	1761	6	953
1983	1041	1870	1	258
1984	907	1483	4	616
1985	1156	1911	2	333
1986	1622	1487	2	370
1987	1306	1338	2	352
1988	1525	1099	1	263
1989	613	800	5	866
1990	1525	1479	6	970
1991	703	1540	3	587
1992	698	1727	0	79
1993	735	1254	3	500
1994	1340	1649	6	1001
1995	967	1175	1	213
1996	1155	1088	0	145
1997	1436	966	4	705
1998	564	668	5	866
1999	845	1289	0	26
2000	766	949	3	468
2001	1164	803	1	241
2002	1314	1599	0	67
2003	683	1832	2	379
2004	511	1596	0	31
2005	503	1594	2	331
2006	1018	1757	0	32
2007	933	1787	4	632
2008	551	1574	2	355
2009	1429	1118	2	307
2010	606	634	5	866
2011	794	767	0	120
2012	1608	1675	2	300
2013	883	1037	2	446
2014	543	1692	3	481
2015	1296	923	4	741
2016	1262	1993	3	579
2017	1218	1808	0	53
2018	707	951	1	152
2019	1104	1340	4	695
2020	1130	1131	4	695
2021	1040	1545	0	77
2022	1233	1960	6	945
2023	901	1313	2	448
2024	1334	775	6	962
2025	1258	1649	2	399
2026	1421	1668	6	946
2027	923	1951	4	608
2028	1331	1532	4	692
2029	1220	1304	4	640
2030	1227	1745	4	653
2031	1727	1825	1	290
2032	919	846	5	884
2033	1457	1969	0	89
2034	1581	1655	0	94
2035	1056	1795	4	621
2036	828	632	4	738
2037	1137	1712	0	21
2038	1434	1529	4	687
2039	1244	1773	3	503
2040	811	1738	0	79
2041	944	1779	0	32
2042	1147	1326	1	245
2043	1268	1092	3	457
2044	1622	1506	0	70
2045	805	1717	0	23
2046	446	1720	2	436
2047	505	1706	3	481
2048	1587	1129	1	216
2049	613	1250	1	206
2050	1589	1282	2	383
2051	718	1560	3	519
2052	455	1723	2	436
2053	649	1069	5	806
2054	1233	1009	0	141
2055	1461	1473	0	87
2056	1169	1680	3	549
2057	749	1226	6	950
2058	1462	1236	4	731
2059	1175	1367	1	190
2060	940	1118	0	63
2061	1384	1709	5	796
2062	1095	791	4	712
2063	703	1280	1	206
2064	685	848	1	278
2065	1152	1923	5	783
2066	1210	808	5	841
2067	705	1453	3	587
2068	1582	1430	1	220
2069	806	1599	1	173
2070	1008	1840	0	108
2071	758	945	1	168
2072	713	678	6	982
2073	895	1779	5	782
2074	633	1637	0	31
2075	898	1476	2	316
2076	613	1727	2	331
2077	1602	1566	0	94
2078	1581	1867	5	890
2079	1460	1520	3	537
2080	1167	854	3	541
2081	977	976	3	507
2082	1595	1285	2	383
2083	614	850	0	28
2084	865	978	4	657
2085	1156	940	4	657
2086	1147	1639	1	171
2087	532	1935	5	772
2088	846	716	2	438
2089	801	1242	4	650
2090	602	1994	0	142
2091	633	1959	1	292
2092	986	945	4	657
2093	1457	1980	2	389
2094	678	1506	6	1037
2095	1522	1672	4	600
2096	661	734	1	232
2097	884	995	0	146
2098	612	1924	1	292
2099	1318	836	2	329
2100	1333	1391	5	793
2101	1021	977	2	357
2102	1390	963	2	398
2103	1525	1925	2	360
2104	514	1894	1	185
2105	828	1855	4	679
2106	1355	1966	6	1022
2107	1530	1350	5	826
2108	1283	837	6	929
2109	1552	1165	1	216
2110	802	1431	1	200
2111	1535	1638	0	130
2112	1485	1568	1	259
2113	850	1368	4	748
2114	870	804	2	397
2115	1328	1008	5	891
2116	1228	766	1	240
2117	821	1445	3	594
2118	651	1428	1	224
2119	858	1717	5	782
2120	720	1788	0	79
2121	758	1956	4	601
2122	671	1693	2	369
2123	991	1751	3	482
2124	1507	1996	4	660
2125	1555	1327	6	976
2126	678	743	2	382
2127	1324	774	4	662
2128	797	1534	4	623
2129	592	1917	1	172
2130	1409	1832	5	846
2131	834	1071	0	146
2132	982	1901	2	303
2133	608	933	3	452
2134	1108	1918	6	933
2135	639	1172	1	206
2136	1178	1914	6	945
2137	869	1334	3	598
2138	1629	1214	5	833
2139	1444	1782	1	164
2140	1527	1810	5	890
2141	946	1352	5	813
2142	1066	1142	5	838
2143	1290	1864	6	953
2144	1255	854	1	179
2145	800	1457	2	316
2146	1046	1833	1	258
2147	1232	632	5	825
2148	1004	920	1	283
2149	528	1599	1	181
2150	1482	1103	0	7
2151	1133	1440	5	845
2152	969	1118	4	663
2153	542	1381	5	805
2154	1097	1977	5	769
2155	1145	748	6	941
2156	811	1191	1	200
2157	907	1928	4	608
2158	1394	1839	5	846
2159	1179	1234	5	899
2160	930	907	5	884
2161	1562	1645	1	280
2162	1294	1297	3	567
2163	1063	864	4	733
2164	534	1855	1	185
2165	567	1123	6	956
2166	1253	965	0	141
2167	1531	1613	5	792
2168	1659	1606	4	694
2169	1113	1508	2	443
2170	1434	1684	4	639
2171	1677	1922	1	210
2172	638	1031	2	302
2173	1338	1048	6	1013
2174	569	1226	5	806
2175	1195	1888	6	945
2176	923	1843	3	558
2177	1162	1555	1	293
2178	850	655	5	847
2179	1349	1313	4	652
2180	662	1154	5	806
2181	743	1768	1	229
2182	739	1959	1	151
2183	1339	1841	6	953
2184	952	1108	4	663
2185	1456	976	5	855
2186	573	1052	1	206
2187	1249	1366	1	190
2188	967	1335	2	363
2189	1244	1005	5	891
2190	1142	1832	6	1008
2191	990	678	1	247
2192	1074	1370	0	132
2193	1339	1765	6	953
2194	531	1619	5	781
2195	1503	1461	4	670
2196	1439	1140	4	607
2197	987	1342	5	882
2198	1584	1189	3	516
2199	1018	1858	2	408
2200	707	1397	5	887
2201	763	708	3	532
2202	688	1261	0	56
2203	824	1904	5	809
2204	1325	786	6	962
2205	939	774	4	697
2206	705	1048	2	302
2207	717	1007	3	452
2208	669	1492	6	1037
2209	836	832	6	1039
2210	537	1432	5	805
2211	1101	1592	1	227
2212	1271	706	4	690
2213	1599	1554	1	244
2214	629	955	0	2
2215	773	1563	0	23
2216	1173	710	0	125
2217	1731	1798	4	740
2218	610	715	1	266
2219	1273	1326	1	202
2220	1682	1617	6	994
2221	1048	1267	6	1010
2222	1225	1413	0	43
2223	921	1320	3	598
2224	1300	1837	0	53
2225	1510	1758	3	590
2226	1023	1133	0	88
2227	637	1988	0	142
2228	634	1343	4	656
2229	1179	1716	5	803
2230	1084	636	0	112
2231	1237	1133	0	7
2232	997	901	6	1034
2233	1031	1904	2	319
2234	863	1416	0	144
2235	750	1211	1	200
2236	1614	1804	5	890
2237	1058	1907	4	619
2238	860	1906	0	8
2239	1736	1754	6	1040
2240	791	1626	5	773
2241	1182	1010	4	745
2242	791	1878	1	209
2243	1147	783	5	791
2244	1268	638	1	254
2245	1224	1976	6	945
2246	1630	1285	1	233
2247	1526	1501	2	370
2248	712	755	2	382
2249	1671	1495	4	670
2250	1610	1672	5	750
2251	648	1607	5	781
2252	1486	1096	0	7
2253	772	1646	1	173
2254	1611	1594	3	544
2255	1096	630	6	1012
2256	660	694	3	532
2257	1581	1393	2	370
2258	1241	1438	4	643
2259	1189	1675	5	849
2260	735	1274	1	200
2261	777	1537	5	773
2262	916	1335	3	598
2263	722	1865	4	679
2264	701	1095	1	206
2265	629	1437	2	374
2266	674	1983	4	601
2267	1589	1739	5	755
2268	1489	1546	1	237
2269	773	1291	6	950
2270	1262	1524	5	842
2271	1306	1022	1	291
2272	704	1518	5	887
2273	1310	1313	0	52
2274	750	1673	4	623
2275	1473	1582	2	409
2276	1300	1946	6	945
2277	503	1687	3	481
2278	1653	1974	4	660
2279	629	1250	1	206
2280	645	1874	3	592
2281	1023	1178	4	724
2282	1042	1335	1	282
2283	976	1903	6	903
2284	1025	1961	5	769
2285	1065	1097	3	568
2286	1603	1928	2	360
2287	1339	1436	3	493
2288	1221	1956	5	795
2289	1114	1914	2	333
2290	771	1273	6	950
2291	533	1796	0	35
2292	1142	1409	2	395
2293	1211	1600	5	821
2294	897	1823	2	408
2295	1042	839	5	883
2296	932	1017	2	363
2297	620	1017	3	452
2298	711	1718	4	669
2299	620	1965	1	292
2300	722	1183	3	506
2301	696	1779	4	679
2302	1493	1820	3	569
2303	1494	1718	0	11
2304	616	643	4	716
2305	1158	1142	4	745
2306	1004	735	0	112
2307	1120	681	0	112
2308	1063	627	5	862
2309	1434	1155	3	457
2310	1469	1669	5	789
2311	1371	1149	2	307
2312	1297	1080	0	7
2313	1277	1307	5	802
2314	1191	1136	0	145
2315	1248	744	5	840
2316	1650	1515	1	220
2317	650	1284	0	56
2318	1713	1835	2	440
2319	1078	1218	4	724
2320	1154	984	4	657
2321	1619	1524	3	520
2322	1399	1835	6	996
2323	1334	1968	5	795
2324	864	1475	3	466
2325	1252	1157	5	757
2326	496	1465	3	505
2327	651	723	1	232
2328	1095	757	5	862
2329	673	1074	6	956
2330	629	1884	6	1042
2331	866	738	0	97
2332	1218	997	0	141
2333	1105	1289	6	995
2334	950	1318	4	663
2335	1247	972	2	441
2336	1469	1331	4	687
2337	1413	1957	3	564
2338	1492	1333	3	526
2339	771	1151	2	350
